filename,before_path,after_path,Cycle,state,Potential/V,start_time,end_time
2025-12-23-16-51-47-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-51-47-300000.csv,2,CCC,0.1487,2025/12/23 16:39,2025/12/23 16:54
2025-12-23-16-52-53-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-52-53-300000.csv,2,R,0.0022,2025/12/23 16:39,2025/12/23 16:54
2025-12-23-16-53-59-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-53-59-300000.csv,2,R,0.0011,2025/12/23 16:39,2025/12/23 16:54
2025-12-23-16-55-04-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-55-04-300000.csv,3,CCD,-0.1155,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-16-56-10-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-56-10-300000.csv,3,CCD,-0.1146,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-16-57-16-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-57-16-300000.csv,3,CCD,-0.1147,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-16-58-22-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-58-22-300000.csv,3,CCD,-0.1153,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-16-59-28-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-16-59-28-300000.csv,3,CCD,-0.1161,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-00-33-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-00-33-300000.csv,3,R,0.0,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-01-39-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-01-39-300000.csv,3,R,0.0002,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-02-45-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-02-45-300000.csv,3,CCC,0.1118,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-03-51-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-03-51-300000.csv,3,CCC,0.1124,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-04-56-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-04-56-300000.csv,3,CCC,0.1142,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-06-01-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-06-01-300000.csv,3,CCC,0.1186,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-07-07-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-07-07-300000.csv,3,R,0.2739,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-08-12-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-08-12-300000.csv,3,R,0.261,2025/12/23 16:54,2025/12/23 17:08
2025-12-23-17-09-17-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-09-17-300000.csv,4,CCD,-0.1155,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-10-23-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-10-23-300000.csv,4,CCD,-0.115,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-11-28-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-11-28-300000.csv,4,CCD,-0.1158,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-12-34-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-12-34-300000.csv,4,CCD,-0.1189,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-13-39-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-13-39-300000.csv,4,CCD,-0.1232,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-14-44-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-14-44-300000.csv,4,R,-0.0005,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-15-50-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-15-50-300000.csv,4,R,0.0,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-16-55-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-16-55-300000.csv,4,CCC,0.1266,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-18-00-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-18-00-300000.csv,4,CCC,0.1239,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-19-06-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-19-06-300000.csv,4,CCC,0.1246,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-20-11-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-20-11-300000.csv,4,CCC,0.1294,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-21-17-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-21-17-300000.csv,4,R,0.534,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-22-22-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-22-22-300000.csv,4,R,0.0431,2025/12/23 17:08,2025/12/23 17:23
2025-12-23-17-23-27-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-23-27-300000.csv,5,CCD,-0.1138,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-24-34-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-24-34-300000.csv,5,CCD,-0.1091,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-25-40-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-25-40-300000.csv,5,CCD,-0.1099,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-26-45-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-26-45-300000.csv,5,CCD,-0.1116,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-27-51-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-27-51-300000.csv,5,CCD,-0.1136,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-28-56-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-28-56-300000.csv,5,CCD,-0.117,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-30-01-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-30-01-300000.csv,5,R,-0.0003,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-31-07-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-31-07-300000.csv,5,R,-0.0002,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-32-12-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-32-12-300000.csv,5,CCC,0.1183,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-33-17-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-33-17-300000.csv,5,CCC,0.1198,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-34-23-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-34-23-300000.csv,5,CCC,0.124,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-35-29-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-35-29-300000.csv,5,R,0.0006,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-36-34-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-36-34-300000.csv,5,R,0.0,2025/12/23 17:23,2025/12/23 17:36
2025-12-23-17-37-39-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-37-39-300000.csv,6,CCD,-0.1249,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-38-45-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-38-45-300000.csv,6,CCD,-0.1243,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-39-50-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-39-50-300000.csv,6,CCD,-0.1257,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-40-55-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-40-55-300000.csv,6,CCD,-0.1313,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-42-01-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-42-01-300000.csv,6,CCD,-0.142,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-43-06-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-43-06-300000.csv,6,R,-0.0006,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-44-11-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-44-11-300000.csv,6,R,0.0,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-45-17-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-45-17-300000.csv,6,CCC,0.1299,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-46-22-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-46-22-300000.csv,6,CCC,0.1256,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-47-28-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-47-28-300000.csv,6,CCC,0.1265,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-48-33-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-48-33-300000.csv,6,CCC,0.1293,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-49-39-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-49-39-300000.csv,6,CCC,0.1504,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-50-44-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-50-44-300000.csv,6,R,0.3936,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-51-49-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-51-49-300000.csv,6,R,0.3638,2025/12/23 17:36,2025/12/23 17:52
2025-12-23-17-52-55-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-52-55-300000.csv,7,CCD,-0.1113,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-17-54-00-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-54-00-300000.csv,7,CCD,-0.1104,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-17-55-05-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-55-05-300000.csv,7,CCD,-0.1105,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-17-56-11-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-56-11-300000.csv,7,CCD,-0.1119,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-17-58-29-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-58-29-300000.csv,7,R,-0.0002,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-17-59-34-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-17-59-34-300000.csv,7,R,-0.0002,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-00-40-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-00-40-300000.csv,7,CCC,0.1153,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-01-45-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-01-45-300000.csv,7,CCC,0.1155,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-02-51-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-02-51-300000.csv,7,CCC,0.1172,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-03-56-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-03-56-300000.csv,7,CCC,0.1215,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-05-02-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-05-02-300000.csv,7,R,0.0008,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-06-07-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-06-07-300000.csv,7,R,0.0003,2025/12/23 17:52,2025/12/23 18:06
2025-12-23-18-07-13-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-07-13-300000.csv,8,CCD,-0.12,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-08-18-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-08-18-300000.csv,8,CCD,-0.1195,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-09-23-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-09-23-300000.csv,8,CCD,-0.1209,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-10-29-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-10-29-300000.csv,8,CCD,-0.1243,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-11-34-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-11-34-300000.csv,8,CCD,-0.1307,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-12-39-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-12-39-300000.csv,8,R,-0.0005,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-13-45-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-13-45-300000.csv,8,R,-0.0006,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-14-50-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-14-50-300000.csv,8,CCC,0.1311,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-15-56-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-15-56-300000.csv,8,CCC,0.1266,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-17-01-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-17-01-300000.csv,8,CCC,0.1271,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-18-06-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-18-06-300000.csv,8,CCC,0.1301,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-19-11-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-19-11-300000.csv,8,CCC,0.1466,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-20-17-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-20-17-300000.csv,8,R,0.0006,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-21-22-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-21-22-300000.csv,8,R,0.0003,2025/12/23 18:06,2025/12/23 18:21
2025-12-23-18-22-27-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-22-27-300000.csv,9,CCD,-0.1248,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-23-33-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-23-33-300000.csv,9,CCD,-0.1246,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-24-38-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-24-38-300000.csv,9,CCD,-0.1282,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-25-44-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-25-44-300000.csv,9,CCD,-0.1338,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-26-49-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-26-49-300000.csv,9,CCD,-0.1412,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-27-54-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-27-54-300000.csv,9,R,-0.0008,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-28-59-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-28-59-300000.csv,9,R,-0.0003,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-30-05-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-30-05-300000.csv,9,CCC,0.1311,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-31-10-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-31-10-300000.csv,9,CCC,0.1288,2025/12/23 18:21,2025/12/23 18:37
2025-12-23-18-32-16-300000.csv,Data/LiCu_10C-1/before/2025-12-23-16-23-17-300000.csv,Data/LiCu_10C-1/after/2025-12-23-18-32-16-300000.csv,9,CCC,0.1273,2025/12/23 18:21,2025/12/23 18:37
